page,paragraph_id,sentence_num,sentence_text
47,232,2,83)
47,232,3,"För sådana finns inte alltid specialklasser, och stundom är placering i sådan klass inte heller lämplig"
47,232,4,"Graden av individuell handledning på lägre stadier kan bli avgörande för elevens fortsatta intressen, studieinriktning och yrkesval"
47,232,5,"Om han inte får tillräcklig hjälp och ledning under exempelvis den första färdighetsträningen i läsning, skrivning, räkning och främmande språk, kan detta leda till att han förlorar intresset och kanske också tron på sin egen förmåga på ett sätt, som inte motiveras av hans primära förutsättningar"
47,232,6,Erfarenheten synes tyda på att elevernas ämnesval influeras av deras uppfattning om hur läraren i det ena eller andra ämnet ger individuell handledning
47,233,1,"I färdighetsämnen och än mer i orienteringsämnen kan arbetsuppgifterna inom samma klass eller grupp växla i omfattning och svårighetsgrad, dvs eleverna hålls samlade inom samma studieområde men fördjupar sig där i olika grad alltefter individuell förmåga"
47,233,2,"Vid behandlingen av t ex ett visst geografiskt område kan en svagare få nöja sig med en enklare framställning, medan en annan utnyttjar flera källor och utför flera tilläggsuppgifter i anslutning till det för alla gemensamma partiet"
47,233,3,"Därefter kan sammanfattning, repetition och redovisning avsluta arbetet, varvid alla samlas kring redogörelser för resultaten"
47,233,4,"Även i matematik är det möjligt att på liknande sätt under en bestämd tid låta alla arbeta med samma kursmoment, varvid efter en inledande gemensam instruktion var och en får räkna tillämpningsexempel av en svårighetsgrad, som svarar mot hans förmåga"
47,233,5,I svenska kan övningar i muntd2 lig och skriftlig framställning inom samma ämneskrets på motsvarande sätt anpassas efter vad de enskilda eleverna förmår prestera
47,233,6,"En sådan individualisering främjas av god tillgång på färdiga fyllnadsövningar och tilläggsuppgifter, som dels kan vara inarbetade i läroböckerna, dels ges i arbetshäften eller på lösa instruktionskort"
47,234,1,Även sättet att lösa uppgifterna kan ofta individualiseras
47,234,2,"Detta sker, när elever, som har samma eller ungefär samma uppgifter, väljer böcker och andra källor individuellt samt planerar och genomför sitt arbete på ett personligt sätt"
47,234,3,En sådan individualisering motiveras särskilt av skillnader i deras abstraktionsförmåga
47,235,1,En annan möjlighet är att individualisera efter elevens arbetstakt
47,235,2,"Vid korrespondensstudier på högstadiet har denna form prövats, ofta med gott resultat och i olika ämnen"
47,235,3,"Om elevernas förmåga till självständigt arbete är mindre utpräglad och läraren saknar stöd av för ändamålet speciellt avpassad materiel, blir hans uppgift givetvis svårare"
47,235,4,"När eleverna efter en tid befinner sig på olika ställen i kursen, finns den risken, att hans handledning av var och en begränsas till ett minimum och därtill ofta blir ganska slumpartat fördelad inom klassen"
47,235,5,"En rimligare organisation kan då åstadkommas genom att elever med ungefär samma färdighet och arbetstakt förs samman i en grupp och instrueras gemensamt, varefter de enskilt men eventuellt i samverkan med varandra får arbeta med det genomgångna materialet"
47,235,6,"Vid sådan gruppundervisning i t ex matematik har det visat sig, att en klass uppdelad i 2 eller 3 grupper kan undervisas av samma lärare och att varje grupp kan beredas tillfälle att avancera i sin egen takt, om lämplig övningsmateriel finns disponibel"
48,236,1,Här har främst talats om individualisering genom enskild handledning
48,236,2,"En sådan bör alltid eftersträvas, men eleverna kan och bör givetvis arbeta individuellt, även när de inte står under lärarens direkta ledning"
48,236,3,Individualisering i betydelsen självständigt arbete är en förutsättning för att läraren skall kunna bedriva enskild handledning eller färdighetsträning och ge den åt de elever som bäst behöver den
48,236,4,"Om han exempelvis vill öva högläsning med eleverna en och en, är det ofta ett slöseri med tid och kraft att låta de övriga i klassen endast lyssna och vänta på sin tur"
48,236,5,"Lämpligen aktiveras de i stället med självständiga uppgifter: tyst läsning, skrivövningar o dyl än mer är ett sådant självständigt arbete av nöden, när eleverna — framför allt på lägre stadier — måste inpränta grundläggande färdigheter av mera mekanisk art"
48,236,6,"Den som senare än sina klasskamrater lär sig multiplikationstabellen eller innantilläsning, skall inte tränas och förhöras med klassen i övrigt otåligt väntande"
48,236,7,"En individualiserad undervisning kräver rutin och arbetsro för att ge gott utbyte, men om eleverna ständigt har full sysselsättning med ett för dem meningsfullt arbete, skapas de bästa förutsättningarna för en god ordning"
48,236,8,Individualisering är till sina praktiska konsekvenser ofta liktydig med aktivitet
48,237,1,Vid elevernas självständiga arbete och enskilda handledning är lärarens plats vanligen inte i katedern
48,237,2,"Han bör gå omkring i klassen och ge hjälp, där sådan behövs"
48,237,3,"Även med hänsyn till ordningen är det ofta bättre, att han själv går till en elev, som behöver hjälp, än att denne går till lärarens plats"
48,238,1,"Det bör tilläggas, att en individualisering av undervisningen ofta med fördel kan ordnas så, att eleverna får tillfälle att hjälpa varandra, varigenom lärarens arbetsbörda lättas och eleverna får en extra stimulans i arbetet"
48,239,1,Gemenskap och samarbete
48,240,1,"Formerna för gemenskapslivet i skolan i enskilda klasser och i grupper varierar alltefter undervisningsform, arbetssätt, personliga relationer och villkor i övrigt"
48,240,2,I förhållandet lärare-elever bör ett funktionellt samarbete med delat ansvar eftersträvas
48,240,3,Disciplinen bör närmast ha karaktären av självdisciplin; regler och påbud bör upplevas som en naturlig förutsättning för det gemensamma arbetet
48,241,1,Varierande ålder och utvecklingsnivå hos eleverna liksom varierande krav på självdisciplin kan dock göra det nödvändigt med inslag av auktoritativ ledning
48,241,2,"Givetvis skall vid sådana inslag iakttas den takt, som hänsynen till den enskilde eleven kräver"
48,242,1,"Gemenskapskänslan kan stärkas under det dagliga arbetet i klassen, när man läser och lyssnar, tecknar och målar, sjunger och spelar, leker och idrottar likaväl som under speciella stunder av fest och högtid"
48,242,2,En sådan samhörighet spelar en stor roll för inövningen av sociala attityder och vanor
48,242,3,"För elevens framtida anpassning i samhället är det av värde, att denna övningsprocedur äger rum i klasser, som erbjuder en mångsidig social miljö"
48,243,1,Skolan skall också verka för att gemenskapskretsen vidgas utanför den enskilda klassen
48,243,2,"Möjligheterna härför är många: en klass kan besöka en annan t ex för att se en teaterpjäs, parallellklasser kan samlas för att sjunga tillsammans, olika klasser kan bjuda varandra till »klassens timme>"
48,244,1,"Om man skall ha framgång i denna strävan att skapa gemenskap i skolan, är det väsentligt, att eleverna där upplever trygghet"
48,244,2,"Det därmed samman hängande trivselproblemet är minst lika angeläget i skolan som på andra arbetsplatser, eftersom i varje verksamhet trivsel och framgång hör nära samman"
48,244,3,Särskilt gäller detta beträffande de högre klasserna
48,244,4,Bl a
48,244,5,"skolkningsprocenten på olika stadier synes bekräfta, att trivseln för många elever avtar under skoltiden"
48,244,6,"Delvis är väl en sådan förändring betingad av skäl, som hör samman med pubertetsårens naturliga reaktioner mot de äldres tvång, men det är dock tydligt, att åtskilligt kan göras för att underlätta elevernas anpassning i skolan under dessa år"
48,244,7,"Väsentligt är sålunda, att arbetsformerna tillgodoser ungdomarnas behov av självverksamhet och att eleverna i arbetet möts med förtroende och känner sig uppskattade"
48,244,8,"Att få uppleva god gemenskap, att få gå upp i ett samarbete med uppgifter, som de förstår och accepterar, samt att känna sig ha en insats att göra måste betyda mycket för dem likaväl som för äldre människor"
48,244,9,"Arbetsuppgifter, som avser t ex deras välfärd och fritidsliv och trivseln i klassen eller skolan, är det i många fall naturligt att överlåta på ungdomarna själva"
49,246,1,Svårigheterna att åstadkomma denna känsla av samhörighet och av gemenskap i mål och strävanden är betydligt större i de stora skolenheterna än i de mindre
49,246,2,"Påfrestningarna på eleverna blir särskilt påtagliga, när många samlas inom ett begränsat område"
49,246,3,"Anonymiteten i hopar och köer, ordningsföreskrifternas många påbud och den likriktning, som ofta får sätta sin prägel på arbete och samvaro, påverkar ofta negativt ansvarskänsla och uppförande"
49,246,4,"Det är särskilt viktigt i de större skolenheterna och för övrigt alltid i de högre klasserna, att man låter eleverna på lämpligt sätt bära sin del av ansvaret för hela skolans eller klassens gemensamma <:angelägenheter"
49,246,5,Denna a
49,247,1,delaktighet kan systematiskt tränas genom att de redan under de första skolåren får uppdrag att sköta och får ta ansvar för delar av arbetet i klassen
49,247,2,"Särskilt i en skola med elever i tonåren blir ett gemensamt elevråd, som har medinflytande på skolans liv och medansvar för gestaltningen av detta, betydelsefullt"
49,247,3,Beträffande dess verksamhet se under avsnittet Elevvård
49,247,4,"Ett annat viktigt inslag i skolgemenskapen utgör det fria föreningslivet, som behandlas under avsnittet Elevvård"
49,247,5,Grupparbete
49,248,1,"Övning i samverkan inom en klass måste påbörjas och bedrivas med hänsyn till elevernas sociala mognad, som varierar både med åldersstadiet och på samma åldersnivå, ungefär på motsvarande sätt som deras intellektuella förmåga"
49,248,2,Till en början bör man låta gruppbildningen helt bero av elevernas önskan att få vara tillsammans under lek och annan spontan sysselsättning
49,248,3,"Samarbetet bör ske i mycket elementär form, t ex så att de får tillfälle att hjälpa varandra med individuella uppgifter"
49,249,1,"När eleverna nått nio- eller tioårsåldern, kan man i skolarbetet börja att mera regelbundet bygga på deras allt större förmåga att arbeta tillsammans"
49,249,2,"Grupperna består nu under längre tid, eleverna får efter hand ökad förmåga att uppfatta en gemensam uppgift, känslan av lojalitet växer, de har lättare att anpassa sig till varandra och följer bättre givna eller egna regler"
49,249,3,"Grupparbetet kan på detta stadium gälla både enkla samarbetsuppgifter av samma typ som under föregående år och mera omfattande, gemensamma uppgifter, t ex vid ett studiebesök i trädgården, på ängen eller hos någon yrkesman"
49,249,4,"I klassen diskuteras då, vad som bör studeras och hur man bör gå till väga för att utbytet skall bli bra; efter besöket bearbetas det material man insamlat, och resultaten delges kamraterna"
49,249,5,"I regel bör dessa grupper vara små och sammansatta efter fritt val av eleverna, som därigenom får en första inblick i hur en arbetsgrupp fungerar till skillnad från lekgruppen"
49,249,6,"Även verksamhet i större grupper kan emellertid övas, t"
49,249,7,"ex i bollekar, där samspel och god laganda främjas"
50,251,1,"Efter hand som eleverna blir äldre, bör denna övning i samarbete kunna bli av delvis annan natur och grupparbetet få större omfattning"
50,251,2,"Grupperna kan nu också sammansältas av läraren efter yttre, sakliga grunder, t"
50,251,3,ex med hänsyn till den uppgift som skall lösas
50,251,4,Under de flesta momenten i ett grupparbete överväger elevernas individuella insatser
50,251,5,"De enskildas prestationer ökas därvid inte sällan, beroende på att gruppen i Övrigt stimulerar genom sin närvaro; man arbetar delvis för att tillfredsställa den, för att få dess godkännande"
50,251,6,"Viktigt är också, att varje gruppmedlem är medveten om att han drar sitt strå till stacken och gör framsteg i arbetet"
50,251,7,"När så är möjligt, bör grupperna själva få föreslå uppgifter eller välja ut sådana inom det för klassen aktuella ämnes- eller intresseområdet samt diskutera, vad som bör göras och hur arbetet bör utföras"
50,251,8,Även av läraren ålagda uppgifter bör naturligsvis förekomma
50,251,9,"Han måste därvid akta sig för att göra dem sådana, att endast någon eller några i gruppen förstår och behärskar dem; effekten blir då i regel den, att dessa elever utför allt arbete, under det att de övriga förhåller sig passiva eller blir osjälvständiga medhjälpare"
50,251,10,"Under grupparbetets gång framträder ofta behovet av vissa regler för arbetet, och även dessa kan med fördel diskuteras och fastställas av eleverna själva"
50,251,11,"På detta sätt får de efter hand bära mer av ansvaret för ordningen i klassen, och lärarens disciplinerande funktion övertas därigenom till en del av deras egna regler — ett förhållande, som torde vara av särskild betydelse under högstadieåren, när oppositionen mot vuxna auktoriteter sätter in"
50,251,12,"Till sist bör också gruppens arbete på ett eller annat sätt sammanfattas, så att eleverna får uppleva ett konkret resultat"
50,251,13,"Detta kan ske genom en muntlig redovisning, i form av en grupptidning, en arbetsbok e dyl"
50,251,14,Diskussion och värdering av resultaten bör slutligen förmedla övergången till nästkommande arbete
50,252,1,"Att i en klass, där eleverna vant sig vid att läraren dirigerar arbetet i enskildheter, oförmedlat överlämna detta ansvar till eleverna, är givetvis olämpligt"
50,252,2,I större avdelningar kan det vara en fördel att börja grupparbetet successivt
50,252,3,"Medan klassen går igenom den obligatoriska delen av kursen eller läser den litteratur, som alla skall arbeta med, hjälper läraren efter hand olika grupper att komma igång med sina uppgifter"
50,253,1,De viktigaste momenten i ett grupparbete på mellan- och högstadiet överensstämmer rätt nära med dem som förekommer vid behandlingen av ett helt ämnes- eller intresseområde i en klass på samma stadier
50,253,2,De utgör i tidsföljd: motivering — planläggning — bearbetning — redovisning — värdering
50,254,1,"Ett arbetssätt med en sådan uppläggning blir ett viktigt inslag i undervisningen på mellan- och högstadiet, speciellt i orienterings- och övningsämnen samt inom den samlade undervisningens ram, där muntlig och skriftlig framställning, läsning och studieteknik kan övas och tillfällen till skapande verksamhet ges, samtidigt med att eleverna inhämtar vissa bestämda kunskaper"
50,255,1,dd
51,256,1,På högstadiet kan verksamheten i en hel klass eller i grupper inom klassen ibland med fördel få studiecirkelns arbelsform
51,256,2,Därvid kan man bättre ta vara på elevernas ökade förmåga att efter inledande studier diskutera med varandra
51,256,3,"Ämnen, som särskilt väl lämpar sig för studiecirkelarbete, är samhällskunskap, historia, geografi, kristendomskunskap och svenska"
51,256,4,"Det är viktigt, att skolan inriktar eleverna på och förbereder dem för det fria folkbildningsarbetet, exempelvis genom information i avgångsklassen om ortens olika ideella föreningar"
51,257,1,Grupparbetet utgör ett viktigt inslag i skolans vardagsliv och är ett värdefullt komplement till övriga arbetsformer
51,257,2,Det ställer stora krav på lärarens yrkesskicklighet
51,257,3,"Han måste acceptera, att en gruppuppgift får vara ett gemensamt företag, som en elevgrupp utför under eget ansvar"
51,257,4,"En sådan uppläggning fordrar organisationsförmåga, förberedelse och konsekvent ledning, för att inte arbetet skall spolieras av elever, som inte finner mening i det och inte får utlopp för sin energi"
51,257,5,"Den kräver också, att läraren är uppmärksam på de förhållanden som råder inom gruppen, så att han kan ingripa och lägga till rätta, när någonting är galet"
51,257,6,Dessutom måste han utgå från att alla elever i en klass med detta arbetssätt inte får exakt samma kunskaper om allt stoff av både grundkurs- och överkurskaraktär
51,257,7,"Fördelarna ligger däri, att grupperna förutom en gemensam kärna får behandla en del av det förevarande området utförligare och mera självständigt och att de därvid får öva sig i den svåra men nödvändiga konsten att samarbeta med varandra"
51,258,1,"Man måste emellertid göra klart för sig, att grupparbetet har sin begränsning"
51,258,2,"Om det tenderar att urarta till enbart grupptävlingar och gruppaggressioner, motverkas dess huvudsyfte, fostran till god gemenskap"
51,258,3,"Risk kan föreligga, framför allt om grupperna under längre tid är oförändrade, att ett system av >kotterier> och »>»klickar» uppstår, där gemenskap mellan vissa elever vinns på bekostnad av isolering och »utfrysning> av andra"
51,258,4,"Läraren måste noga ge akt på samspelets art och se till, att det skapas en arbetsgemenskap för alla"
51,259,1,"Inte sällan finner läraren, att han i sin klass har någon eller några elever med sådana kontaktsvårigheter, att ingen spontant väljer honom eller henne till gruppkamrat"
51,259,2,"Här kan han mer eller mindre själv få dirigera inplaceringen, en uppgift som kräver takt och finkänslighet"
51,259,3,"I allmänhet kan han dock finna motiveringar, som eleverna godtar"
51,259,4,Han kan också lösa frågan genom att samtala med mognare elever i den mottagande gruppen
51,259,5,"Liknande problem kan uppstå med sådana, som utan att ha samarbetssvårigheter är allmänt prestationssvaga"
51,259,6,Lärarens uppgift är här densamma
51,259,7,Ofta sammanhänger problem av denna senare art med att man lägger för stor vikt vid konkurrens och tävlingar grupperna emellan
51,260,1,"Det kan också hända, att någon elev vill dra sig ur gruppen och arbeta enskilt"
51,260,2,"Sådant bör givetvis tillåtas, men ofta kan man anknyta den individuella uppgiften till gruppens projekt"
51,261,1,Vid grupparbete strävar man vanligen inte efter att åstadkomma en enhetlig struktur hos gruppen
51,261,2,Oftast torde denna komma att bestå av såväl mera som mindre försigkomna elever
51,261,3,Fasta regler för grupperingen kan inte ges
51,261,4,Vid sidan av elevernas spontana val av kamrater får här intressen och fallenhet samt arbetets art fälla utslag
51,261,5,"I allmänhet är det svårt att få en grupp, bestående av enbart svagare elever, att arbeta och intressera sig för projektet"
51,261,6,Sådana elever bör därför ingå i andra grupper
52,263,1,Även gruppernas storlek varierar
52,263,2,I regel bör de vara små: 2—5 elever
52,263,3,Även en halv eller hel klass kan emellertid arbeta med ett gemensamt projekt på samma sätt som vid grupparbete
52,263,4,Vanligen bör gruppens elever placeras intill varandra
52,263,5,Man bör dock undvika upprepade täta omplaceringar av eleverna
52,264,1,Undervisningsmetoder
52,265,1,Vad som här kallats undervisningsformer och arbetssätt betecknas ofta som meloder
52,265,2,"I alla de sammanhang, där man talar om metoder, avses ett planmässigt förfarande"
52,265,3,"Denna planmässighet kan exempelvis gälla lärarens genomgång av olika moment, kontroll av elevernas arbete och detta arbetes form och innehåll"
52,265,4,"Metoden avser sättet att tillämpa olika undervisningsprinciper med hänsyn till den aktuella situationen och inom den yttre ram, som utgörs av olika undervisningsformer och arbetssätt (jfr vederbörande ämnen och kurser i avsnittet Kursplaner med anvisningar och kommentarer)"
52,265,5,"Man kan sålunda använda olika metoder i klassundervisning, i gruppundervisning och i individuell undervisning"
52,265,6,"I det fall, då metoden avser elevernas arbetssätt, kan man tala om t ex grupparbete som en metod"
52,266,1,"Det är väsentligt, att läraren med ledning av egna erfarenheter söker sig fram till personligt utformade förfaringssätt"
52,266,2,Att han själv finner vissa lösningar lämpliga bör emellertid inte hindra honom att ompröva egna metodiska grepp och att objektivt värdera andras
52,266,3,Generella lösningar ges sällan i metodfrågor; samspelet mellan läraren och eleverna och mellan eleverna inbördes blir alltid avgörande i det enskilda fallet
52,267,1,Hemuppgifter och studieteknik
52,268,1,Huvuddelen av det med skolan förbundna arbetet bör eleverna utföra på skoltid
52,268,2,"Detta gäller såväl inlärning av allmänorienterande stoff som färdighetsträning i läsning, skrivning, räkning och främmande språk"
52,268,3,Det är sålunda fel att anslå lektionstiden huvudsakligen till kontroll av utfört hemarbete eller till direktiv och anvisningar om fortsatt sådant
52,268,4,"Eleven bör, som ovan framhållits, under lektionstid ges tillfälle till aktiv inlärning"
52,268,5,"Detta kan ske dels genom sjävständigt elevarbete utan anknytning till hemuppgifter, dels genom en omsorgsfull förberedelse av sådana"
52,268,6,"I många fall, exempelvis i vissa moment i svenska, matematik och främmande språk, gäller det, att eleven för att kunna lösa sina uppgifter måste ha förstått en viss princip, en viss regel eller vissa typexempel"
52,268,7,"Hemarbetet har då främst till syfte att ge övning och säkerhet, för att den färdighet eller det kunnande som eftersträvas skall konsolideras"
52,268,8,I orienteringsämnena skall eleverna i samma syfte på ett självständigt och gärna nytt sätt läsa och erinra sig vad som behandlats i skolan
52,269,1,"Hemuppgifterna ger eleverna tillfälle att ta ansvar, organisera lärostoffet och disponera tiden"
52,269,2,"Särskilt på högre stadier blir de därför ett värdefullt led i deras arbetsfostran: Läraren bör emellertid hålla i minnet, att de rent yttre betingelserna för uppgifternas lösande varierar avsevärt från elev till elev"
52,269,3,"Klassföreståndaren har en viktig uppgift i att övervaka och planera studierna, så att en ojämn fördelning undviks"
52,269,4,Skäligt utrymme skall alltid finnas för rekreation
52,270,1,I första årskursen bör i regel inga hemuppgifter ges
52,270,2,"Då sådana förekommer, bör de vara av närmast »symbolisk> art; nybörjarna sätter nämligen ofta en ära i att vara stora nog för hemläxor"
52,270,3,Även i andra årskursen bör de ges mycket sparsamt
52,270,4,"En viss ökning kan ske i tredje årskursen, främst på grund av tillkomsten av vissa orienterande moment"
52,270,5,"Färdighetsträningen i läsning, skrivning och räkning skall dock i huvudsak bedrivas i skolan"
52,270,6,Inte heller i tredje årskursen behöver hemuppgifter förekomma regelbundet
53,272,1,"De yngre eleverna är inte sällan roade av utantilläxor av typ multiplikationstabellen, verser och ramsor"
53,272,2,"Fallenheten för sådana uppgifter är emellertid mycket olika hos olika individer, och försiktighet bör därför iakttas"
53,272,3,"För vissa elever och deras målsmän kan sådana uppgifter, tagna ur sitt sammanhang, bli både besvärande och oroande"
53,272,4,Före tredje årskursen bör de ges endast sporadiskt och under tredje skolåret sparsamt
53,272,5,I läsning bör man paradoxalt nog vara särskilt försiktig med hemuppgifter åt de sent läsmogna
53,272,6,"Orsaken härtill är, att dessa ofta lär sig läsläxan utantill — därtill hjälpta av ambitiösa och välmenande men läsmetodiskt oskolade föräldrar —, vilket snarare hindrar än främjar en riktig läsinlärning"
53,272,7,"Eleverna bör få individuell handledning av läraren i skolan, i en avspänd situation och med texter av lämplig svårighetsgrad"
53,273,1,På mellanstadiet kan hemuppgifterna bli ett mera regelbundet inslag
53,273,2,"Ju högre årskurs det gäller, desto större blir problemet för läraren att ta hänsyn till variationerna i klassen"
53,273,3,"En hemuppgift, som den ene finner lätt, kan den andre ha stort besvär med"
53,273,4,Uppdelningen av lärostoffet i grundkurs och överkurs bör här ge utslag även i hemuppgifterna
53,273,5,Det är orimligt att kräva samma arbete av alla i klassen
53,273,6,"Om eleven får i hemuppgift att fullborda vad han inte hunnit med på lektionerna, t ex i matemalik eller skrivning, blir hemarbetet stort och tungt för svagare elever, medan de raskares kraft och energi inte utnyttjas"
53,273,7,Korta och ordentligt gjorda hemuppgifter är av större värde för inlärning och arbetsfostran än långa och endast delvis avklarade
53,273,8,På mellanstadiet spelar hemuppgifterna i orienteringsämnena efter hand en större roll
53,273,9,"Även här gäller, att alla elever inte nödvändigtvis behöver läsa allt och att vissa bör få extra uppgifter"
53,274,1,Kraven på en individualisering av hemuppgifterna gäller även högstadiet
53,274,2,Övergången från klasslärarsystem till ämneslärarsystem medför ofta en ny situation i fråga om hemarbetet
53,274,3,"Många elever torde uppleva det som en stimulans att få nya ämnen, nya lärare och därmed nya typer av hemuppgifter"
53,274,4,"Andra åter, oftast kanske de svagare, kan finna, att de i mindre grad än vid klasslärarsystemet blir bedömda efter sitt >»bästa> ämne och mera ansatta i sitt »sämsta>"
53,274,5,Det är här lärarens sak att genom klasskonferenser och överläggningar av annan art söka skapa sig en uppfattning om hur eleven fullgör hemuppgifterna i stort och sedan i ljuset av detta skärskåda dem i det enskilda ämnet
53,274,6,"Detta kan bidra att minska risken för vad som någon gång tyvärr inträffar vid övergången till högstadiet, nämligen att eleven mer eller mindre upphör att utföra hemarbetet"
53,275,1,"Ju längre individualiseringen av hemuppgifterna går, desto mer måste avkall ges på att alla uppgifter skall förhöras eller kontrolleras"
53,275,2,Eleverna bör få möjlighet att kontrollera sig själva och varandra
53,275,3,"I högre årskurser bör uppgifter kunna ges också på större sammanhängande kursavsnitt, där redovisning sker i ett sammanhang"
53,275,4,"En sådan studieform bör dock noga följas av läraren, så att han hjälper till med planläggningen av arbetet och i förväg skaffar sig en ungefärlig uppfattning om vad eleverna lärt sig"
54,276,1,"Hemuppgifterna bör varieras, så att de inte genomgående rör bokliga studier"
54,276,2,"De skall också bestå av iakttagelser, referat av dagsaktualiteter, beskrivning av miljöer, uppföljning och redovisning av händelser, intervjuer, underhållningsprogram, förevisningar o dyl"
54,277,1,"Vid hemuppgifter i anslutning till bokligt betonade studier är det av vikt, att eleverna får råd och träning i studieleknik"
54,277,2,"Läsundervisningen bör syfta till att grundlägga en god lästeknik, så att eleven självständigt och på kort tid samt med god förståelse hämtar information ur texten"
54,277,3,En sådan lästräning bör ingå i undervisningen i alla ämnen
54,277,4,"Eleven är främst betjänt av ett gott ordförråd, så att han inte hindras av att inte förstå enskilda ord"
54,277,5,Han bör också få öva sig i att finna det väsentliga i en text samt att ordna upp och överblicka lärostoffet
54,277,6,"Vidare bör han lära sig att anpassa läsningen efter textens koncentrationsgrad, så att han ser, vad som kan hastigt ögnas igenom och vad som kräver noggrannhet och eftertanke"
54,277,7,"Väsentligt är också, att han lär sig att använda innehållsförteckningar, register och sammanfattningar"
54,277,8,"Vidare måste han bibringas vana att avläsa bildmaterial, tabeller och diagram, vilka ofta meddelar sitt innehåll snabbare och mer nyanserat än texten"
54,278,1,Lästeknisk träning och rådgivning av denna art kan man börja med redan på lågstadiet för att sedan utöka och precisera den
54,278,2,"Till träningen bör också fogas anvisningar om hur man gör understrykningar, anteckningar, sammanUndervisning i"
54,279,1,Kursplanering Vad som sagts ovan om undervisningsformer och arbetssätt gäller alla drag och repetitioner
54,279,2,"Betydelsen av att man är utvilad bör framhållas, liksom av att man gör pauser och söker omväxling"
54,279,3,Studie- och inlärningstekniken måste anpassas till det aktuella stoffet
54,279,4,"Är detta av mera mekanisk och registrerande art, bör inlärningen fördelas på kortare pass med pauser emellan"
54,279,5,"Rör det sig om logiskt sammanhängande och meningsfullt stoff, kan man däremot vinna på att läsa utan avbrott"
54,279,6,En inlärning kan ske enligt helhetsmetod eller delmetod
54,279,7,"Den förra innebär, att man upprepade gånger läser texten i dess helhet, tills man behärskar den, den senare, att man styckar den och läser varje del upprepat"
54,280,1,"Ofta torde eleven vara betjänt av att även föräldrarna, då så kan ske, får studieteknisk information"
54,280,2,Detta kan öka förståelsen för vad en god studiemiljö betyder
54,280,3,I vissa hem kan det vara svårt eller omöjligt att erbjuda en lugn vrå för läxarbetet
54,280,4,Radio och TV distraherar
54,280,5,En dålig studiemiljö leder ofta till att läxläsaren ägnar timmar åt okoncentrerat mångsyssleri över boken
54,280,6,Fasta vanor med avgränsade pass på bestämda tider kan här vara en styrka
54,281,1,Inlärning i hemmet skiljer sig inte i något väsentligt från inlärning i skolan
54,281,2,"Principerna om motivation, aktivitet och konkretion gäller i båda fallen"
54,281,3,"Den bästa studietekniska träningen och rådgsivningen är därför, att man i skolans arbete tillämpar en från fall till fall väl avpassad studieteknik"
54,281,4,(Se även anvisningar i anslutning till kursplanerna i svenska och orienteringsämnen
54,281,5,)
54,282,1,klasstyp b och B
54,283,1,klasstyper
54,283,2,Verksamheten i klasser av b- och B-typ skiljer sig inte med nödvändighet från motsvarande i klasser av a- och A-typ
54,283,3,"Eftersom b- och Bklasserna omfattar två eller flera årskurser, som undervisas samtidigt, måste dock gruppundervisningen där bli den karakteristiska undervisningsformen"
54,283,4,"Det faller sig naturligt att låla varje årskurs bilda en grupp (årsgrupp), vilket inte utesluter gruppindelning även inom årskurserna eller indelning utan hänsyn till årskurs"
55,285,1,"Arbetsresultatet i en klass av b- och B-typ är i hög grad beroende av att läraren organiserar läsårets, terminens, veckans och dagens arbete och ordnar upp lärostoffet på ett sätt, som underlättar och effektiviserar arbetet"
55,286,1,Som underlag för lärarens planering av arbetet på längre sikt har en särskild uppställning av huvudmomenten på låg- och mellanstadiet gjorts för skolor av klasstyp b och B
55,286,2,"Den för skolor av klasstyp a och A gällande indelningen i huvudmoment för lågstadiet, omfattande årskurserna 1—3, och för mellanstadiet, omfatiande årskurserna 4—6, har därvid ersatts av en indelning i tre avsnitt, innehållande respektive årskurserna 1—2, 3—4 samt 5—56"
55,286,3,Denna anordning är också motiverad av att elevernas studiegång i ett avsevärt antal boch B-skolor bryts på grund av lärarbyte efter andra och fjärde skolåret
55,287,1,"När lärostoffets art så medger, är det lämpligt att alla årskurser i en b- eller B-klass undervisas gemensamt"
55,287,2,"Genom en väl genomtänkt kursplanering kan sådan samläsning ordnas under kortare perioder varje läsår både inom moment, som återkommer i alla årskurser, och inom sådana, som utan olägenhet kan placeras i vilken årskurs som helst"
55,287,3,Dessa senare kan vid behov fördelas på fyra i stället för på två år
55,287,4,Genom samläsning mellan två eller flera årskurser vinner läraren tid för omedelbar undervisning i var årskurs för sig
55,287,5,"Det är angeläget, att noggrannhet iakttas vid fördelningen på olika läsår av huvudmoment i ämnen, där sådan samundervisning sker"
55,288,1,Som exempel på gemensam undervisning av detta slag kan följande nämnas
55,288,2,I kristendomskunskap kan samläsning ske vid behandlingen av valda berättelser ur gamla och nya testamentet samt vid samtal i etiska och religiösa ämnen
55,288,3,"I samhällskunskap och naturkunskap utgör bl, a, exkursioner och studiebesök samt bearbetning av uppgifter, som då aktualiserats, lämpliga gemensamma undervisningsmoment"
55,288,4,I historia och geografi kan gemensam undervisning av andra än närmast på varandra följande årskurser endast mera tillfälligt förekomma
55,288,5,"Matematiktimmarna är till större delen gemensamma, men de olika årskurserna fullgör vanligen skilda uppgifter"
55,288,6,Undervisningen i Öövningsämnen kan i stor utsträckning vara gemensam
