word,n
1e3urauejd,1
1e3urddox,1
1e3urufelsade,1
1e3uruj[eiswrey,1
1e3urunejulwuwes,1
1e3urunu,1
1e3utapiea,1
1e3utauejd,1
1e3utuj[bisweij,1
1e3uu,1
1e3uuauejd,2
1e8uwey,1
1ebutuj[eisweeij,1
1ebuuayuond,1
1eds,2
1eduauuonud,1
1edurun,1
1efads,1
1efe3,1
1eg,1
1eguruj[eas,1
1eguuauejd,1
1ej2p,1
1ej2pa4aeu,1
1ejadsures,1
1ejadswes,1
1ejap,2
1ejea,1
1eppasn,1
1epuni3,1
1eqauur,65
1eqauurt,1
1es,19
1es22ejarsdeysuny,1
1essburgbesra[ji,1
1essduggesrajjnn,1
1essjugdesra,1
1esubizap,2
1esupi3ae,1
1eurey,1
1ewey,2
1exjo3,1
1exnsar,1
1exrased,2
1exuased,1
1ey,3
1ey1sed,1
1eyrased,1
1ezuiuffeiswelj,1
1fe4,1
1fohua,1
1geqauu!,1
1gqauur,1
1gssdurgesrajj,1
1guresj,1
1i81ydusagq,1
1iaes,1
1ie,1
1ieq3erpo3,1
1ieyauur,1
1ihes,1
1iihes,1
1iines,1
1iitenxas,1
1iixi,1
1iiyise,1
1ilng,1
1ip,1
1iq0ng,1
1isj221310],1
1isj2323i1oj,1
1isjai0i,1
1isyyuaiejia,1
1j0j,1
1j[2pow,1
1j[eyduuur,1
1ja1oua3,1
1jaqua,2
1jaxqua,1
1jey,1
1jeynegiddn,1
1joi,1
1joua,1
1nes,2
1nessssueseslaj[n,1
1nj,1
1njsaq,1
1o0bej,1
1o1jey,1
1o3e,1
1o3e1],1
1o3e],1
1o3ei,1
1o3eij,2
1o3jey,1
1obb1],1
1obbisan,1
1obe1j,1
1obe],1
1obeijspjieawo,1
1obej,2
1obejj,1
1obejjsaij,1
1oblij,1
1oblijsain,1
1odder,1
1oj,28
1ojj,1
1ojurel,1
1oney,2
1oyy,1
1p,1
1p13qiewou2b,1
1q1,1
1q3,1
1qj,12
1req3erpo3,1
1s,2
1s0y,1
1u2woajaplig,1
1u3n],1
1u3n]|,1
1u3n|,1
1u8n|,1
1uaes,1
1uaurmgie,1
1uauwn3se,1
1uaw,1
1uawafpplig,1
1uawn3se,1
1uawnnsu!,1
1uawnnsurpliox2e,1
1uawnzlie,1
1uawun3ie,1
1udwappp]ig,1
1udwn3ie,2
1udwnnnsut,1
1udwwn3ie,1
1ues,2
1ugn|,1
1uies,1
1ujw,1
1uoj,1
1ures,12
1uresuawa3,1
1uwes,1
1uwres,2
1uyseg|[ey,1
1weess,1
1wes,17
1wesdur],1
1wesgur],1
1wesgurj,1
1wesgur|,1
1wrres,1
1wrs,1
1wues,9
1wurs,1
1x22,2
1x31,1
1xx31,1
1y3nyuyeids,1
1y3tp4,1
1yf2r2ua3,1
1ylnjsppann,1
1yraddn,1
1yrbddn,1
1yrbddnunn,1
1yreg[[ey,1
1yrgddnunn,1
1yrgddnunni,1
1ysbojog2,1
1ysnyrnpgids,1
20553],1
208eu,1
208ueyuewwres,1
20uw,1
210dde,1
210dder,1
2123hes,1
212e,11
212y3ruasfewepur,1
213es,1
213q3g,1
21e,15
21es,1
21rys,1
21s,3
21y3nmypppgids,1
220åuw,1
221001e,1
2213qseplojs,1
2214as,1
221eay,1
221s0ah,1
22203],1
22212qnd,1
22220ipp]iq,1
2222901ep]ig,1
2222nsa,1
2222qieplojs,1
2223giep[ig,1
2223q1ep]ig,1
2223qie,1
2223qieplojs,2
222giepjq,1
222n]s,2
222qua,1
222ua],1
222ås,1
22300g,4
223023g,1
22302g,1
2230g,1
2230n0g,2
2230ng,1
2232q,1
2233q1ep[1g,1
2233q1eplojs,1
2233qieplojs,1
2234000gg,1
223400g,12
2234020g,1
223402g,4
223403q,1
22340g,14
22340q,7
2234109g,1
223410g,11
223410q,1
2234123q,1
223412g,1
223412q,5
223413q,5
22341n0g,1
223423q,1
22342g,5
22342q,25
223430q,1
223432q,1
223433q,1
22343g,2
22343q,18
2234g,2
2234n0g,3
2234q02g,1
2234q0g,2
2234q2q,1
2234q3q,3
223hg,1
223n0g,1
223q00g,2
223q0g,3
223q2g,1
223q2q,9
223q3g,1
223q3q,14
223qaq,1
223qg,2
223qlg,1
223ua,1
223ueyquewures,1
2248[paå,1
2283400g,1
2283ueyquewures,1
228s,1
228uequewwes,1
228ueyquew,1
228ueyquewnwes,1
228ueyquewwres,1
228ueyuewnwes,1
228å0g,1
22[[by3uur,1
22[esy,1
22],2
22e,25
22e1nsa1,1
22es,1
22fe2,1
22h2åuuw,1
22häw,1
22j[eyauur,1
22j[eyuwes,1
22jadsuwes,1
22jadswes,1
22jeywes,1
22p,3
22s10j,1
22u4nouues,1
22uxouues,1
22y8tuasjewepur,1
22yes,1
2300g,12
2302g,1
230g,5
230ng,5
2312new,1
231301e,1
231301p,1
2313q1e,3
2313qie,1
231[p42,1
231[uasjewepue,1
231diu3agq,1
231du32q,1
231fp4,1
231jdu32gq,1
231p4,2
231p4å,1
231pq,1
231på4,1
231uasfewepur,1
2321212342]2,1
232191242]2,1
2323q1eplojs,1
2323qieplojs,1
232n]s,4
232nn]s,1
2333q1p,1
2333q4e,1
2333qseplojs,1
23340g,1
23342q,3
23343q,2
233i3a,1
233n]s,1
233pes,1
233q3q,2
233uequew,1
233uewiuosii,1
233ueyquewuwes,1
23400g,8
2340g,4
2340n0g,2
2340ng,2
234109g,1
234n0g,1
234ng,1
234qng,1
238ueyquewuwes,1
238ueyquewwes,1
238ueyuewnwes,1
23[[ey2uui,1
23[[eywes,1
23[bwsi3poww,1
23[e1122euw,1
23[ewsi3pou,1
23][byduuur,1
23][ey2uur,1
23][eysuui,1
23][eywes,1
23an,1
23fe2wes,1
23fenxas,1
23h2åuww,1
23ipa,1
23jadswes,1
23n[eay,1
23p,7
23p013w,1
23p4,2
23q00g,2
23q0g,3
23qlg,1
23qng,1
23r[p4,1
23rjuasfewepue,1
23rpa,1
23ruaspewepue,1
23u12yes,1
23ui2aes,1
23uiones,1
23uy31p4,1
23uy[[njsh2åin,1
23wioj,1
23y1anes,1
23y1yes,1
23y381[på,1
23y3rpieso,1
23y3runa,1
23y3runs,1
23y3ruwr,1
23y3rwru,1
23y3uaspewepur,1
23y3uun,1
23ybipipaoi,1
23ybippieaoi,1
23yieqpugaue,2
23ysyes,1
23yy8npo,1
281[p4,2
281[p43,1
281p4,3
28du32q,1
28quasfewepue,1
28quasjeurepur,1
28quaspewepur,1
28rdudagq,1
28rjuaspewrepuer,1
28s,2
28uw0j,1
28weij,1
28wre1j,1
28ydu32g,1
2931ean,1
2[eyuurt,1
2a2feaxy,1
2a2ua,1
2a3eids,2
2a3ejai,1
2adejai,1
2adejar,1
2adexyspnq,1
2adeyspnq,1
2afeuyneiddn,1
2afewsiapow,1
2afferap,1
2affesap,1
2ajeyauur,1
2ajfeyauur,1
2anej21,1
2anejar,2
2anejp1,1
2anepar,1
2aneurie,1
2aneusae,1
2anne[ar,1
2ap,1
2ape2wes,1
2apnfq1a,1
2apngqa,1
2apua,1
2aqua,1
2areji,1
2aua,3
2ayesds,1
2ayireq,1
2be[b3ai,1
2bl|i3a,1
2c11,1
2d3ysyes,1
2e,63
2e122efp1sdeysuny,1
2e2nsa1,1
2e2nsal,1
2e2yns,1
2e3nnsal,1
2e3nsa,1
2e3ynsa,1
2efe2,2
2ejea,1
2epea,1
2eppaasnpea,1
2epppasn,1
2equeiddn,1
2es,6
2essedue,1
2ewey,1
2ewwei,1
2eynsa,1
2heids,1
2ie,1
2ies,1
2injåuw,1
2iprerds,1
2j23hqua,1
2j23jua,2
2j33ua,1
2j[eyauur,2
2ja3uua,1
2jaxpua,1
2jaxua,2
2jey,1
2jhjua,1
2n3400g,1
2n3b0g,1
2n3qg,1
2ne,10
2nes,2
2p,1
2p34u?a,1
2pepppasn,1
2pewsiapow,1
2pexqua,1
2ppuebeaijaq,1
2ppuejeyroj,1
2prqua,1
2puebbaidao,1
2puebeaiaq,1
2puebeaidao,1
2puebeaidaq,6
2puebeaiiao,1
2puebeaiiaq,9
2puebeaijao,8
2puebeaijaoq,1
2puebeaijaq,9
2puebeaisao,4
2puebeaisaq,7
2puebeaisaqo,1
2pueblaijaq,1
2puedeaijaq,1
2pueduequew,1
2pueduey,1
2puedueyquew,1
2puedurey,1
2puedzueyquewures,1
2puegeaiiaq,1
2puegeaijaq,2
2pueieaijaq,2
2pueieaisaq,1
2pueilaisao,1
2puej[ey,1
2puezeaijaq,2
2puezeaisao,1
2puezlaidaq,1
2pulbeaijaq,1
2puuebeaijaq,1
2puuebeaisao,1
2puuejeyro0j,1
2q,2
2s01,2
2s[282s10],1
2sj2eisiojse],1
2sj3risiqj,1
2st3e2sioj,1
2sy8ipa,1
2u2yes,1
2u3n],1
2u3n|,1
2u3wnnsur,1
2u8n|,2
2uagnd,1
2uaw,1
2uawmnmnsut,1
2uawn31e,2
2uawnnsur,1
2uawnnsutpioxae,1
2uawu,1
2uawunnsu!,1
2uduwn3e,1
2ures,1
2uua,1
2v3lag,1
2wres,1
2wwesuawa3,1
2wwuwoyjn,1
2x22,4
2x31,2
2x33,1
2xa,1
2xa2,1
2y3pås,1
2yadseoffruw,1
2yjås,1
2ysujas,1
2åy,1
300g,1
30g,1
3123ua,1
312hp0åw,1
313p,1
31afeyauur,1
31ajey,1
31eq3e1po3,1
31es,1
31is,1
31s,26
31u33,1
31uua3,1
3212ge,1
3221nurypjp,1
322n]s,1
323400g,1
323410g,1
32342q,2
32343q,1
3234q2q,1
323h0åuw,1
323q3q,1
323uuuairejia,1
32e,2
32j23xua,1
32j[eyuwes,1
32jfeyures,1
32p,6
32s1s3ep,1
32ua,1
331pq,1
331på,1
331på2,1
3321[ea3,1
3321eay,1
332[esy,2
332tfeay,1
333ueyqueuwnues,1
333ueyuewwes,1
33[ewsiipolu,1
33i3a,1
33j[eyjuui,1
33jersaew,1
33p,11
33rjuasfewepue,1
33uioj,1
33y3ryse,1
33y8nnhinprids,1
33y[njsoann,1
3],1
3a][eyauur,1
3afferap,1
3aj[eyauur,1
3ajeyauur,1
3ajjeyauvur,1
3ap,1
3ape1wres,1
3apen,1
3as1]s3ep,1
3avjda,1
3ay,1
3ayes,1
3ayiapuey,1
3aysayes,1
3ayya,1
3e,1
3e12eja,1
3e1332]31sju,1
3ejea,1
3ejs0g,1
3ejs10j,9
3ejsi0j,5
3ejsioj,1
3ejsr0j,1
3ep,2
3epppasa,1
3erp,1
3es,1
3essedue,3
3eurey,1
3i1s,1
3is,13
3iys,1
3j2apua,1
3j2e,1
3j2p,1
3j2pua,1
3j2ua,1
3j3j[eywes,1
3j3p,1
3ja3ua,1
3jafeyauur,1
3jaqua,1
3jaua,1
3jaxqua,1
3jaxua,1
3jys,1
3lg,1
3ls,1
3ng,1
3oy,1
3p,1
3p033ww,1
3paxrpua,1
3pelaqiewoua3,1
3pepjaaanpges,1
3pepjoasngea,1
3pepp2asn,1
3peppaasngesa,1
3peppasn,2
3pepppaangesa,1
3pepppasn,1
3pepppasngga,1
3pepppasrngea,1
3peraqiewoua3,1
3ppeppaantea,1
3ppxua,1
3pua0iaq,1
3puag3,1
3pue33ejpuni3,1
3pue33epuni3,1
3pue3sefpuni3,2
3pue3sejpuni3,1
3pue3sepuns3,1
3puebeaiiaq,1
3puebeaisao,1
3puebsefpuni3,1
3pueiadunj,1
3puelagunj,1
3puenblaq,1
3puenejsain[saq,1
3puepenuey,1
3puepeuwey,1
3puesabunj,1
3puesadung,1
3puesadunj,4
3puesagunjg,1
3puesraiaaq,1
3puessdunj,2
3puuewuwooy2i0j,1
3rs,1
3s[ib1sioj,1
3sau,1
3t1s,1
3uddoy,3
3ueuwauosal,1
3ueuwauuosai,1
3uew,1
3uewauosar,1
3uewwauosal,1
3ueyquewwes,1
3ueyuew,1
3uieqpueauue,1
3ujwnnsui,1
3urddoy,2
3urddoyq,1
3ures,2
3urussedue,8
3uruueiqioj,1
3wesgue],1
3yieqpueaue,1
3yieqpugaue,1
3ysnewaisas,1
4-6,17
4-9,4
42o,4
43ui110],1
47po,1
4812ua,1
4813ua,1
4o,1
4y20,5
4y2io,1
4y2o,9
4y2oo,1
4y2po,1
4yio,1
7-9,18
8ueuwauosalr,1
=,18
==,1
[,1
[1,17
[12,17
[13,1
[2,78
[20,1
[22ju2,1
[22u2,1
[23jui,1
[2442,1
[2a4u2,2
[2au2,3
[2ds,1
[2duaxa,1
[2duwaxa,1
[2duwsxa,1
[2dw2xa,1
[2dwaxa,4
[2dwoaxa,1
[2dwwaxa,1
[2dwxa,1
[2ju2,1
[2p,129
[2pawsan,1
[2pawsar,1
[2pp,3
[2puey,1
[2pupuy,1
[2puuey,1
[2ui,1
[6wiioj,1
[?p,3
[[,3
[[!2,2
[[1,10
[[12,19
[[13,1
[[1i,1
[[1n,1
[[2,9
[[2ns1a,1
[[2nsta,2
[[beyauur,1
[[by2uur,1
[[by2uuur,1
[[byauur,3
[[byduut,1
[[byjuui,1
[[d,2
[[ey2auur,1
[[ey2uur,8
[[ey2uut,1
[[ey2uuur,3
[[eyauur,18
[[eyauuur,1
[[eyduur,1
[[eyjuut,2
[[eyyauur,1
[[gyauur,3
[[gyauuur,1
[[gyjuui,1
[[gyjuut,1
[[i2,1
[[i3,1
[[lyfuui,1
[[n,50
[[n2,1
[[r,1
[[t2,2
[]12,2
[]2,1
[][1,1
[]d,1
[]i2,1
[]n,4
[a,4
[ads,3
[aduwoaxa,2
[agua,1
[ain,1
[ajua,2
[an,1
[ap,6
[aqua,1
[au,1
[ba,80
[babs,2
[baes,1
[bain,3
[ban,1
[bars,4
[basuonuwwnnsuoyy,1
[basuonwnsuoy,1
[beats,1
[bwaioj,1
[bwiojj,1
[dr,1
[ds,2
[dua,1
[duua,1
[e1idielw,1
[ea,93
[eain,1
[eait,1
[ee,1
[ei,1
[eii21ew|[ey,1
[eiiaielu,1
[eiisew,1
[ej,1
[eli,1
[eliiiewsuon,1
[elisiew,1
[ell,1
[en,1
[era2euw,1
[era2ew,2
[era2rew,1
[eraaew,2
[ere,2
[eriadew,1
[ersa1euw,1
[ersaew,1
[es,12
[euyauur,1
[ew310j,1
[ewa10j,1
[ewa1ojplojs,1
[ewasrojplojs,1
[ewiioj,1
[ey,2
[eyauur,2
[eywes,1
[f12,1
[fa,1
[fersasew,1
[feyauur,1
[fn,10
[gw1ojplojs,1
[gwa1ojplojs,1
[hjua,1
[hjui,1
[i,11
[ijui,2
[in,14
[ip,1
[ir,18
[iui,2
[j12,1
[j]n,1
[ja,4
[jbyauur,1
[jd,3
[jin,1
[jn,3
[jr,3
[ju,1
[ly,1
[n,3
[nd,1
[nn,36
[nr,2
[pa,7
[pain,5
[pie,1
[pii22ew[ey,1
[pr,1
[priewwj[ey,1
[ra,3
[rn,1
[sui,1
[ua,4
[un,1
[|,4
],5
a,140
a!n,1
a1ebenou,1
a1ebenow,1
a1odde,1
a1ua3,1
a1€uja3[essuonwwwnsuoy,1
a20ddes,1
a2ayualejia,1
a31lidag,1
a3uwioj,1
a3wioj,1
a[eyauur,1
a[eyy,1
a][eyauur,1
aa,1
aaa,1
aanan,1
aanejpr,1
aaneppi,1
aaoxes,1
aap,1
aapua,1
aas,1
aaur,1
ab,2
abe[33a1,1
abiea,2
abiy,2
abjpa,1
abonnemang,1
abs,1
ac,3
acceptabel,1
ackompanjemang,3
ackompanjera,4
ackord,5
ackord-,2
ackordbeteckningar,1
ackordföljder,3
ackordinstrument,4
ad,3
addition,1
addni8uaw,1
adeysuny,1
ae,61
aea,2
aedjsdeysuny,6
aedsdeqsuny,1
aedsdexsuny,1
aedsdeysuny,3
aedysdeysuny,2
aefer,1
aeiysdeysuny,2
aenjisdeysuny,2
aenjsdexysuny,1
aenjsdeysuny,10
aensdexsuny,3
aensdeysuny,10
aenysdexsuny,1
aenysdeysuny,2
aernjsdeysuny,1
aersdeysuny,1
aerysdexsuny,1
aerysdexysuny,1
aerysdeyqsuny,1
aerysdeysuny,30
aes,1
aesysdeysuny,1
aey,1
aeyues,1
aeyuwes,1
afbås,2
afels,1
afexwues,1
affen,1
affeyqures,1
affeyures,1
afrika,2
ag,2
aga,1
agera,19
agerar,1
agq,1
agua,2
ai2a,1
aiuhii,1
aj,2
aj[apour,1
aj[eyques,1
aj[eyues,1
aj[eyuwes,1
aj[eywes,1
aj[eyyauurt,1
ajels,1
ajeyauu!,1
ajeyauur,1
ajeyures,1
ajeyuwes,1
ajeywes,2
ajeyyues,1
ajfeyuwes,1
ajjeyues,1
ajjeyuues,1
ajoxqua,1
ajpeyures,2
ajreyues,1
ajry,1
ak,1
aktiv,2
aktiva,5
aktivitet,4
aktiviteten,6
aktivitetens,6
aktiviteter,32
aktiviteterna,9
aktivt,10
aktning,1
aktuella,22
aktörer,1
al,3
aldrig,1
alequwes,1
alerspråkiga,1
alfabetet,2
alfabetisk,2
algebra,9
algebraiska,6
alkohol,1
all,4
alla,29
allemansrätten,2
allemansrättens,4
allmän,1
allsidig,6
allsidiga,2
allsidighet,1
allsidigt,3
allt,3
alltid,2
alternativ,1
alternativa,7
alternativt,4
am,1
amerika,3
ameu,1
amn,1
amyynassjjeyuwes,1
an,13
an]saq,1
analys,1
analyser,2
analysera,19
analysmetoder,1
anbuia[esburpuey,1
anbuije,1
anbuiji[esuonwnsuoy,1
anbuijyesuonuwnsuoy,1
anbuis[esszui,1
andra,231
andras,37
andraspråk,22
ane,6
anejp,1
anenrur,1
anentuui,1
aneuioesdurpuey,1
aneusaes3upuey,1
aneusajessupuey,1
aneusapesdurpuey,1
aneusapessurpuey,1
aneusaypesgupuey,1
aneusessugpuey,1
aneusessupuey,1
aneusoesgurpuey,1
aneussyesdurpuey,1
aneusyrpesgurpuey,1
ange,9
angeläget,1
anger,12
anges,3
aniwe,1
aniynns,1
anjsaq,2
anknytning,9
anledningar,1
anlägga,1
ann,4
annan,11
annat,5
anndraspråk,1
annpads,1
annyjpadsiad,1
anor,1
anordnas,1
anpassa,17
anpassad,1
anpassade,1
anpassar,18
anpassas,7
anpassat,5
anpassning,92
anpassningar,7
anpya,1
ansadsiad,1
ansvar,31
ansvarar,1
ansvaret,2
ansvarig,1
ansvarsfullt,1
ansvarskännande,1
ansvarstagande,1
ans|[eyures,1
antal,4
anteckningar,2
antibiotika,1
antik,4
antiken,2
anvisad,2
använda,216
användas,28
användbara,1
användbarhet,31
använder,99
användning,75
användningen,1
användningsområden,2
användnng,1
används,86
använts,5
any,2
anyadsiad,4
ao4oq,1
ao4y2q,1
aodde,1
aoyaq,1
ap,337
apa,1
apdsdeysuny,5
apdysdeysuny,1
ape,1
ape1aqsewoua3,1
ape],1
apeddiuy10j,1
apeddruxyoj,1
apeddruy10j,2
apeddruysoj,1
apeddtuy10j,1
apeiasueåu,2
apej,14
apejalea,1
apejer,2
apejrlr,1
apel1s1ejaisbepiean,1
apelaea,1
apelaqrewoua3,1
apelas,1
apelasueåu,2
apelsasuejeq,1
apepea,1
apeper,6
apepjasnpggs,1
apepjdasn,1
apepjoasn,2
apepjoasnga,1
apepp2asa,1
apeppaan,2
apeppaangea,2
apeppaasanges,1
apeppaasn,2
apeppamn,1
apeppasa,1
apeppasan,1
apeppasanpa,1
apeppasanpaa,1
apeppasn,22
apeppasngea,2
apeppasngen,1
apeppasngga,1
apeppasnpa,1
apeppasr,1
apeppoaanpea,1
apeppoan,1
apeppoasan,1
apeppoasngea,1
apeppoasnpgesa,1
apepppaa,1
apepppaamngea,1
apepppaan,1
apepppaanga,1
apepppaangea,2
apepppaangeas,1
apepppaanpea,1
apepppaanpga,1
apepppamn,2
apepppann,2
apepppasamnpa,1
apepppasan,3
apepppasanga,1
apepppasangga,1
apepppasangpa,1
apepppasangra,1
apepppasanpa,2
apepppasanpaa,1
apepppasarnpesa,1
apepppasmnpa,1
apepppasn,32
apepppasng]en,1
apepppasnga,1
apepppasngaa,1
apepppasngea,4
apepppasngeas,1
apepppasngen,1
apepppasngesa,1
apepppasngga,1
apepppasngpa,1
apepppasngra,1
apepppasnpa,1
apepppasnpaa,1
apepppasnpea,1
apepppasnpgea,1
apepppasrn,1
apepppaungga,1
apepuni3,1
apepunis3[es,1
apepyoamn,1
apequres,1
aperaqrewoua3,1
aperer,2
apere|,1
apernejpisauue,1
aperseppisauwr,1
apesaaejarsauuwr,1
apesaejaisbepiea,1
apesaejausauwr,1
apesalea,1
apesasuefeq,2
apesasuefjegq,1
apesasuejeq,1
apesasueåu,6
apesosuefegq,1
apessaejarsautwe,1
apesseduesiapje,1
apesseduesiappe,1
apesseduessappe,1
apeywes,1
ape|,5
apfels,1
apg,4
api,1
apipa,3
apiy,3
apiysdeysuny,1
apnsie,1
apoadspa,1
aponadspn,1
apr,1
apr],2
apuaedur,1
apue,1
apue2e1sa3,1
apue2e2sag,1
apue3,1
apue33e[puni3,1
apue33ej[punii3,1
apue33ejpuni3,1
apue33ejpuns3,1
apue33epuni,1
apue33epuni3,1
apue3se[puni3,4
apue3se[puni3d,1
apue3se[punid,1
apue3sefpuni3,3
apue3sejpun,1
apue3sejpuni3,2
apue3sejpuns3,2
apue3sepunis3,1
apue3sge[puni3,1
apue3sijreu,1
apue3sijsgu,1
apue3siueu,1
apueb3ejpun,1
apuebsejpuni3,1
apued3e[puni3,1
apuedeysp[iq,1
apuedeyspjig,1
apuedeyspjiq,3
apuedeyspriq,1
apuedsejpunss,1
apuedsiueu,1
apuedurey,1
apuegse[puni3,1
apuegsejpuni3,1
apueiabunj,1
apueiadunj,1
apueisadung,1
apueisadunj,1
apuej,1
apuej[eyi0j,1
apuej[reysroj,1
apuejfe3spayjn,1
apuejfeasspayjn,1
apuejfelsspaly,1
apuejgeasspayjn,1
apuejrasspayjn,2
apuejreysog,1
apuejreysoj,1
apuelagung,1
apuelauea,1
apuelssgunj,1
apueneiag,1
apueneoq,1
apuenerq,1
apuenrag,1
apuenre,1
apuenrgiiag,1
apuenrliag,1
apuepen,4
apuepenure,1
apuepenurey,2
apuepenuwejy,1
apuepenuwey,2
apuepenwey,4
apuepern,1
apuepesuwey,1
apuepeswey,1
apuer,1
apuerszdunj,1
apueruesa,1
apuesa,1
apuesa8unj,1
apuesabung,2
apuesabunj,4
apuesabuny,1
apuesadung,12
apuesadunj,15
apuesadunjg,2
apuesaduny,2
apuesagung,4
apuesagunj,3
apuesagunyg,1
apuesasduny,1
apuesaues,1
apuesaunjg,1
apuessbunj,3
apuessdung,5
apuessdunj,6
apuessed,4
apuessgung,1
apuessgunj,5
apuessgunjg,1
apuessgurny,1
apuessireu,1
apuessiugu,1
apueussa],2
apueusså],5
apueussåj,2
apueusså|,1
apueuyrj,1
apueye1sa3,1
apueyersa3,1
apun,10
apur2e2sa3,1
apuraersa8,1
apuresadunj,1
apurnrlag,1
apurussåj,1
apusolaq,1
apusosrg,1
apuueaa,2
apuwejfels,1
aq,3
aqnunue,1
aqua,4
ar,97
arbeta,26
arbetar,10
arbete,16
arbetet,57
arbets-,1
arbetsbeskrivningar,10
arbetsformer,6
arbetsfördelning,2
arbetsinsats,3
arbetsliv,3
arbetslivet,3
arbetslivets,1
arbetslöshetsförsäkringen,1
arbetsmarknadens,1
arbetsmetoder,3
arbetsmiljö,5
arbetsprestationerna,1
arbetsprocessen,41
arbetsprocesser,5
arbetsrätt,1
arbetsställningar,2
arbetssätt,18
are,2
are3el,1
area,4
areas,2
arebenouw,1
arebenow,3
aredenow,4
aredeow,1
aregenow,2
aretet,1
areu,1
argument,41
argumentation,6
argumentera,9
argumenterande,5
aritmetik,6
arkeologiska,1
arkitektoniska,2
arkitektur,3
arkivmaterial,1
armen,1
armering,1
armqadsiad,1
arr,1
arrangera,1
ars,1
arsa,2
arseuso3fesdur[puey,1
art,2
artbestämmas,3
arter,4
arteusaapesdur[puey,1
artighetsfraser,6
aruya,1
arv,1
as,9
as[221sjojse],1
as[222siojse],1
as[2e2s1oj,1
as[2r1isiqjse],1
as[ae2si0qj,1
asap,1
asebenow,1
asfal0l,1
asfanajddn,1
asfap412q,1
asfapaaq,1
asfarasioj,1
asfarisioj,1
asialu,1
asien,4
asin1oj,2
asininj,1
asj2e2si10j,1
asj2eis10j,1
asj2pa12q,1
asj2paå12q,1
asj2phaq,1
asj2på12q,1
asj2på229,1
asj3på12q,1
asj3på13q,1
asja10s,1
asja21s10jj,1
asja2si0j,1
asjab1s10j,1
asjae1si0jj,1
asjae1si10j,1
asjaeisioj,3
asjag1sioj,1
asjag1siojse],1
asjag1siqj,1
asjag2sioj,1
asjagas,1
asjagasioj,2
asjagasiojse],1
asjal0l,1
asjanajddn,1
asjap,2
asjapa1aq,1
asjapa22q,1
asjapa41aq,1
asjapaq,1
asjaphag,1
asjapqaq,1
asjapå122q,1
asjapå12q,1
asjapå13q,1
asjapå1aq,2
asjapå1nag,1
asjapåag,1
asjapåaq,1
asjar1s10j,1
asjar2s10jse],1
asjar2si0j,1
asjarisioj,1
asjasajddn,1
asjieisioj,1
asjieisiojse],1
asjjar2sioj,2
asjog1si0jse],1
asjorisi0j,1
asjppaå12g,1
asnpis,1
asnsiepfeiey,1
asol,1
aspanajddn,1
aspekter,6
aspekterna,4
asppplh2q,1
asrdojoxa,1
associationer,1
ast,1
astanajddn,1
atea,2
ateyauuur,1
atiefar,1
atieusayjesdurfpuey,1
atjeusa3pesdur[puey,1
atjs][eywes,1
atomer,2
atomslag,1
atomslagens,1
atomur,1
atpojaw,1
att,1220
aunejar,1
auon,1
aupwaunssai,1
aures,2
autres,1
av,1008
avbetalning,1
avbilda,1
avbildning,1
avdunstning,6
avfall,2
avgränsat,8
avledningar,1
avloppssystem,1
avloppsvatten,1
avläsa,3
avläsas,2
avläsning,6
avneppt,1
avsasssene,1
avser,3
avsluta,4
avslutning,12
avstånd,3
avsändare,5
avändning,1
aw,2
awes,1
awres,1
axa,1
axxdsespn,1
ay,4
ayds,1
ayes,1
ayks,1
ayäs,2
ayås,2
b,80
b103,1
b10bopal,1
b10j,3
b10jj,1
b10juioui3,1
b10jwoua3,1
b122uawwwoy,1
b132udwwoh,1
b133e,1
b1aqieaq,1
b1oj,2
b1ojwouib,1
b1q0bop2ai,1
b1zbu,1
b223p,1
b3ilg,1
b3lg,1
b3r[påioj,1
ba,2
babyloniska,1
bada,2
badjiia,1
badvett,2
bag,1
baiiys,1
baiys,1
bakgrund,7
bakning,5
bakom,4
bakomliggande,1
bakterier,2
balans,3
balansera,1
balanserad,1
balanserade,7
balanseras,1
balansgång,3
bald]siq,1
baldisaq,1
baldjsiq,2
baldnsiq,1
balds,1
baldsaq,1
balijsiq,1
balis,1
balkformer,1
balnsag,1
balnsaq,1
balnsiq,1
balnys,1
balnysiq,1
ban,1
bana,3
bands,1
banewiojui,1
banewjiojui,1
baniiapuey,1
banoapuey,1
baoid,1
barn,37
barn-,3
barnboksförfattare,1
barnen,1
barnens,1
barnets,17
barnkonventionen,6
barnlitteratur,4
barns,5
barnvisetradition,1
bas,2
bas-,4
baser,1
basgångar,1
basiskt,1
batieuiiojui,1
batterier,1
bavyia,1
bayiaapuey,1
bayuoapuey,1
bd,1
bduewauosal,1
bdueyquewwres,1
bdurpppasman,1
bdurupp,1
beakta,1
bearbeta,54
bearbetar,1
bearbetning,21
bebyggelse,4
bed,1
bedrivas,1
bedöma,3
bedömas,1
bedömning,5
bedömningar,1
bedöms,1
befolkas,1
befolkning,7
befolkningen,3
befolkningsfördelning,3
befolkningsfördelningen,1
befolkningstäthet,1
beg,1
begrepp,163
begreppen,10
begreppens,1
begrepps,6
begreppsförråd,6
begriplig,1
begripligt,18
begränsar,3
begränsas,1
begränsning,1
begränsningar,10
behandla,21
behandlar,1
behandlas,3
behandling,4
behov,23
behovet,1
behövas,4
behöver,2
behöverxeleverna,1
behövs,3
beibuadj?,1
