word,n
meningar,15
meningen,6
meningens,1
meningsbyggnad,1
meningsbyggnads-,2
meningsdel,2
meningsfull,8
meningsfulla,7
meningsfullt,9
meningsfylld,1
meningslös,1
meningslöst,2
meningsutbyte,1
menligt,1
mensamma,1
menstruationen,1
menstruationens,1
menstruationsbesvär,1
menstruationsperioderna,1
menstruerar,1
mentala,2
mentalhygieniska,1
mentalhygieniskt,1
mentalsjukhus,1
mentära,1
mer,106
mera,197
merendels,1
meritförteckningar,1
merkantil,1
merkantila,1
merkantilism,2
merkantilt,1
merna,1
mesnrevosk,1
messias,1
mest,28
mesta,3
mestadels,2
metall,8
metallarbete,3
metaller,4
metallernas,1
metallers,2
metallföremål,1
metallhydroxider,1
metallhydroxiders,1
metalloxiders,1
metallputsning,1
metallslöjd,22
metallslöjden,1
metanol,1
metanserien,1
meter,4
meter;,1
meterlinjal,1
metod,8
metoden,2
metoder,39
metoderna,3
metodfrågor;,1
metodik,5
metodiken,1
metodisk,5
metodiska,6
metodiskt,13
metodmatlagning,1
metodstudier,2
metållegeringar,1
mi,2
mia,1
middagsbordet,2
midjan,1
mig,1
migration,1
mikro-,1
mikrofon,1
mikrofotografering,1
mikrofotografier,1
mikroprojektion,1
mikroskop,4
mikroskopet,2
mikroskopiska,1
mil;,1
mildra,1
miljard,3
miljon,3
miljoner,1
miljö,31
miljö;,2
miljöbakgrunden,1
miljöbeskrivningen,3
miljöbetingade,1
miljöbetingat,1
miljöbilder,10
miljöeller,1
miljöer,40
miljöer;,2
miljöerna,4
miljöfaktorer,1
miljöfaktorerna,1
miljöfaktorernas,1
miljöförhållanden,1
miljön,13
miljöns,1
miljöskapande,1
miljöskildring,1
miljöskildringar,2
miljöskildringen,2
milli,1
millimeter;,1
millimeterpapper,1
milsikö,1
mimisk,1
min,2
mindre,99
mindrevärdeskänslor,1
mineral,2
minimum,2
minnas,1
minnen,5
minnesbilden,1
minnesbilder,1
minneskunskaper,1
minneskunskaperna,1
minnesmärken,2
minnessiffra,1
minnessiffror,3
minnestyper,1
minnet,6
minnet;,1
minoritetsförtryck,1
minska,11
minskad,1
minskade,2
minskar,4
minskas,9
minskat,1
minskning,2
minskningen,1
minst,46
minsta,6
minus-,1
minussiffror,1
minut,1
minuter,4
minuterna,1
miolore,1
miska,1
missanpassad,1
missanpassningssymptom,1
missbrukas,1
missbrukats,1
missbruket,1
missförhållanden,1
missförstånd,4
missförstås,1
missgrepp,1
mission,2
missionen,4
misslyckad,1
misslyckande,3
misslyckanden,2
misslyckas,1
missmod,1
missuppfattas,1
missuppfattningar,1
missvisande,1
mitt,7
mittrubriker,1
mjuk,3
mjuk-,1
mjukare,1
mjuklödning,4
mjukt,3
mjölk,1
mjölkblandningar,1
mjölkprodukter,1
mjölkuppfödning,1
ml,1
mm,4
mnyssvressveobslestespesedirene,1
mnämnare,1
mo,1
mod,1
modala,2
mode,2
modebetonat,1
modedockor,1
modejournaler,1
modell,3
modellarbeten,3
modellarbeten;,2
modellbyggande,1
modellbyggnadsuppgifter,1
modellens,1
modeller,23
modeller;,1
modellera,2
modellerade,1
modellering,24
modelleringsmassor,1
modellerna,2
modellmöbler,1
modellsamlingar,1
modellserier,2
modellval,1
moder,1
moderiktiga,1
modern,13
moderna,35
moderns,2
modernt,1
modersmål,2
modevaror,1
modifierad,2
modifierade,1
modifieras,1
modifierat,1
modifierats,1
modifikationer,2
moes,1
mogen,3
mogna,9
mognad,29
mognaden,2
mognadsbetingelser,1
mognadsgrad,3
mognadsnivå,5
mognadsprocessen,1
mognadsprov,1
mognadsstadier,1
mognadsstadium,1
mognadsutvecklingen,1
mognande,1
mognar,1
mognare,3
moi,2
molekyl,1
molekylarrörelsen,1
moltivation,1
momenlet,1
moment,223
moment;,2
momenten,45
momentet,28
momentets,2
momentlagen,1
momentnyckelns,1
money,2
money?,2
mongolväldet,1
monotypi,1
montage,3
montage-,1
montageteknik,1
monter,1
montera,1
montering,4
monteringsarbeten,1
monteringsövningar,1
mor,2
moraliserande,1
moraliska,2
more,3
morfologiska,2
morgondagens,3
morgonmål,1
morgonmålets,1
morgonsamlingar,4
morgonsamlingsprogram,1
morning,2
mosaik,1
mosaiker,1
moses,1
mossrgvsvinnskördt,1
most,3
mot,98
motarbeta,2
motgångar,1
motionsformer,1
motiv,25
motivation,8
motivationen,2
motivens,1
motivera,6
motiverad,11
motiverade,5
motiverar,3
motiveras,13
motiverat,17
motivering,4
motiveringar,1
motiveringarna,2
motivet,1
motivval,1
motkandidater,1
motor-,1
motorarbete,6
motorarbetet,2
motorbrännolja,1
motorbåtar,1
motorer,10
motorernas,2
motorers,1
motorik,1
motoriken,1
motorisk,1
motoriska,6
motors,1
motorsågar,2
motortekniska,1
motortyper,2
motsatser,1
motsatsord,2
motsatta,2
motstå,1
motstånd,2
motståndare,1
motståndskraft,1
motsvara,2
motsvarande,61
motsvarar,7
motsvarighet,1
motsvarigheten,1
motsvarigheterna,1
motsvarände,1
motsvwvarande,1
motsättningar,3
mottagande,6
mottagandet,1
mottagare,1
mottagaren,1
mottaglighet,2
mottagning,5
mottagningar,2
mottagningstid,2
motverka,6
motverkas,6
motvikt,1
motvilja,2
motåtgärd,1
mr,1
much,2
multiplicera,1
multipliceras,1
multiplikation,48
multiplikationen,3
multiplikationer,1
multiplikationerna,1
multiplikationsmaskiner,1
multiplikationsoch,1
multiplikationstabellen,2
multiplikationstabellerna,1
multiplikationstecknet,1
multiplikationsuppgifter,1
multiplikationsuppgifterna,1
munkabälte,1
munkar,1
munnen,1
muntd2,1
muntiliga,1
muntlig,44
muntliga,38
muntligen,1
muntligt,31
murar,1
museer,8
museibesök,3
museum,1
musicerande,12
musicerandet,4
musik,121
musik-,2
musik?,2
musikaftnar,1
musikalisk,7
musikaliska,12
musikaliskt,8
musikbeledsagning,2
musiken,18
musikens,11
musikfilmer,1
musikformer,2
musikförståelse,1
musikförståelsen,1
musikhistoria,1
musikhistoriens,1
musikhistorisk,1
musikhistoriska,2
musikillustrationer,3
musikinslag,1
musikinstrument,5
musikintresset,3
musikliv,1
musiklivet,1
musiklyssnande,4
musiklyssnandet,2
musikläraren,1
musikprogram,1
musikrepertoar,1
musiksaga,1
musikspel,2
musikstudierna,1
musikstycke,1
musikstycken,5
musikstycket,1
musikundervisningen,9
musikupplevelse,1
musikutövningen,1
musikverk,3
musikverksamhet,2
musikö,1
muskelknuttar,1
muskelkänsla,1
muskler,1
musklerna,1
muskulatur,1
muskulaturen,2
muskulära,1
must,1
my,4
mycken,5
mycket,106
mycket;,1
mycket»,1
myckna,1
myllan,1
myndigheter,16
myndigheternas,1
myndigheters,1
mynna,1
mynt,4
mynt-,1
myntenheter,1
myntmateriel,1
myntreduktioner,2
myntsats,1
myntsatser,1
myntserier,1
myntsorter,2
myren,1
mälardalen,1
mälartrakten,1
män,1
mängd,10
mängden,1
mängder,4
männa,1
människa,3
människan,11
människans,10
människas,1
människofiguren,1
människoframställningen,1
människogruppers,1
människokroppen,18
människokroppens,10
människolivets,1
människor,55
människorna,5
människornas,4
människors,13
människosonens,1
människovärde,1
människovärdet,2
mänsklig,6
mänskliga,5
mänskligheten,1
mänskligt,1
märk,4
märka,3
märker,1
märkesdagar,2
märkesprov,1
märkestagning,1
märkesvaror,4
märkesvarorna,1
märkliga,2
märkning,1
märkt,1
märkta,2
mässboken,1
mästare,2
mästare»,1
mäta,5
mätas,1
mätdon,2
mäter,2
mätetal,2
mätglas,2
mätinstrument,3
mätning,11
mätningar,13
mätningarna,2
mätningars,1
mätningsövningarna,1
mätresultat,1
mäts,1
mätstickor,1
mättade,1
mätövningar,13
må,61
måhända,1
mål,72
måla,3
målande,2
målar,1
målbestämd,1
målbrottet,2
målbrottsbesvären,2
målbrottsfria,1
målbrottsrösten,1
måldomare,1
målen,1
målens,1
målet,9
målinriktning,1
målmedveten,1
målmedvetet,6
målning,40
målningar,6
målnings-,1
målningskostnader,1
målsman,11
målsmannarepresentanter,1
målsmannen,1
målsmans,4
målsmän,20
målsmännen,5
målsmännens,1
målsättning,6
målsättningar,1
målsättningen,1
måltid,3
måltiden,2
måltidens,2
måltider,11
måltiderna,1
måltidsmiljö,1
måltidsvanor,1
mån,73
månad,1
månaden,1
månader,1
månadsbudget,1
månadsvis,1
månen,4
månens,1
många,134
mångahanda,1
mångas,2
mången,1
mångfald,2
mångfalden,1
mångfaldiga,1
mångfaldigade,1
mångfaldigande,1
månghörningar,1
månghörningar;,1
mångkamp,1
mångordiga,1
mångsidig,20
mångsidiga,2
mångsidighet,1
mångskiftande,2
mångsyssleri,2
mångt,1
måste,394
mått,19
måtta,1
måttagning,2
måttavläsning,1
måttband,3
måttbestämda,1
måttbestämning,1
måttenheter,7
måttet,1
måttfull,1
måttliga,1
måttstock,1
måttsystem,1
måttsystemet,2
måttsättning,4
måttsättning;,2
måttsättningsmetoder,1
méra,1
möbelstilar,2
möbler,7
möblering,3
mödrahemmen,1
möjlig,6
möjliga,32
möjligaste,9
möjliggör,8
möjliggöra,9
möjlighet,45
möjligheten,11
möjligheter,99
möjligheterna,26
möjligt,237
möligt,1
mönster,21
mönsterbildande,1
mönsterdekorationer,1
mönsterformning,1
mönstergill,1
mönsteridéer,1
mönsterkompositionerna,1
mönsterkonstruktion,2
mönstren,4
mönstret,4
mönstring,1
mörkläggas,1
mörkläggnings-,1
mörkläggningsanordning,1
mörkläggningsanordningar,3
möta,11
mötande,1
mötas,1
möte,2
möten,5
möter,32
mötes,1
mötesplats,1
mötet,3
möts,4
mött,2
n,2
na,10
nackdelar,3
nackdelarna,2
nadernas,1
naiva,1
naks,1
namn,13
namnen,2
namnens,1
namnet,1
namnkunskap,1
namnlista,1
napoleonska,1
napoleonstiden,1
nar,1
nas,1
nasa,1
nasalering,1
nasaret,1
nationalföreningen,1
nationalistiska,1
nationalitet,2
nationalklädda,1
nationalsång,1
nationella,3
nationer,1
nationernas,1
natorkunskäd,1
natrium-,2
natur,33
natur-,17
naturbetingelserna,1
naturdetaljer,1
naturen,60
naturens,10
naturfenomen,1
naturfolkens,1
naturföremål,1
naturföreteelse,1
naturföreteelser,3
naturförhållanden,3
naturgeografisk,1
naturgeografiska,3
naturgeografiskt,1
naturiakttagelser,16
naturiakttagelser;,1
naturkunskap,37
naturkunskap;,1
naturkunskapens,1
naturkänsla,1
naturlandskapet,1
naturlig,43
naturliga,64
naturligaste,3
naturligen,2
naturligheten,1
naturligsvis,1
naturligt,95
naturligtvis,6
naturmiljöer,1
naturminnen,1
naturobjekt,1
naturoch,1
naturområde,1
naturoriente,1
naturorienterande,18
naturorientering,3
naturorienteringen,2
naturprodukternas,1
naturreservat,1
naturskydd,3
naturstig,1
naturstudier,8
naturtillgångarna,1
naturtyp,5
naturtyper,10
naturupplevelse,1
naturvetenskap,3
naturvetenskaperna,2
naturvetenskaplig,3
naturvetenskapliga,7
naturvård,22
naturvård;,3
naturvårdsfrågor,1
naturvårdsfrågorna,1
naturvårdsreglerna,1
ne,2
nea,1
ned,10
nedan,15
nedannämnda,1
nedanstående,12
nedbringas,1
nedbrytande,1
nedbrytning,1
nedböjda,1
nedgång,1
nedisningen,1
nedom,1
nedräknas,2
nedräkning,1
nedsatt,1
nedskräpning,2
nedslag,1
nedsummering,2
nedsättning,4
nedtrampad,1
nedåt,3
nee,1
neg,2
negationer,1
negativ,5
negativa,10
negativt,2
negro,1
nekande,1
nekar,1
nelipkurskor,1
nen,2
nena,1
ner,7
nera,1
nervsystemet,1
nervösa,6
neses,1
ness,1
net,2
nettoförsäljningspris,1
nettopris,3
nettopriset,2
neurotiska,1
neutral,3
neutrala,1
neutralisation,1
new,1
newton,1
next,2
nf,1
nielsen,1
nielsens,1
nilen,3
ning,8
ningar,1
ningar;,1
ningen,4
nio-,1
nionde,3
nioårig,1
nioåriga,3
nitning,5
nitrater,1
nivå,3
nivåer,1
nivån,1
njuta,1
njutningsmedel,1
nmasmitessd,1
nn,4
no,2
noak»,1
nog,7
noga,32
noggrann,9
noggranna,6
noggrannare,1
noggrannhet,34
noggrannheten,6
noggrannhets-,1
noggrannhetsoch,1
noggrannhetsprov,2
noggrannhetsövning,1
noggrant,17
noll,3
noll»,1
nolnamn,1
nom,2
nomenklatur,1
nominativ,1
nominellt,1
nordamerika,2
norden,15
nordens,5
nordisk,8
nordiska,25
nordiskt,1
nordnorsk,1
nordsjön,1
norge,2
norm,2
normal,5
normala,11
normalbegåvade,7
normalbetyg,1
normaler,2
normalfigurer,1
normalhörande,1
normalt,7
normen,1
normer,15
normgivande,1
norra,1
norrländsk,1
norrländska,1
norrman,1
norsk,3
norska,30
norskt,1
notblad,1
notenbiichlein,1
noter,3
notera,3
noterade,1
noteras,6
notering,1
noteringar,3
noteringarna,1
noteringen,1
noterna,1
noternas,1
notexempel,1
nothing,1
notiser,9
notlinjer,1
notlinjernotplan,1
notnamn,2
notor,3
notplanet,1
notskrift,2
notskrivningsböcker,2
notskrivningstekniken,1
notskrivningstekniska,1
nottecken,2
notvärden,5
novellen,1
now?,1
nr,8
nu,42
nuläget,1
numera,2
numeriskt,1
numerus,1
numrerade,1
numrering,1
nutida,18
nutiden,9
nutidens,2
nutidsmänniskan,1
nutidsmänniskans,1
nuvarande,5
ny,23
nya,97
nyanserad,6
nyanserade,1
nyanserat,1
nyansering,2
nyanskaffning,1
nyare,2
nybildade,1
nybyggarland,2
nyböjare,1
nybörjare,7
nybörjaren,1
nybörjarens,2
nybörjarklass,2
nybörjarkurs,3
nybörjarna,4
nybörjarstadiet,5
nybörjarundervisning,1
nybörjarundervisningen,3
nyckelindustrier,1
nyckelord,1
nye,1
nyfikenhet,6
nyförvärv,1
nyförvärvade,1
nyhetens,1
nyhetsstoff,1
nyinskrivna,1
nykomna,1
nykterhet,1
nykterhetsfrågan,2
nykterhetsnämndernas,1
nykterhetsrörelse,1
nykterhetsvård,1
nykterhetsvårdande,1
nykterhetsvården,1
nyligen,1
nyskapande,1
nyss,2
nyssnämnda,3
nytt,28
nytta,4
nyttan,6
nyttig,5
nyttjas,1
nyttobetonad,1
nyttoföremål,1
nyttoväxter,1
nägnamda,1
nämligen,19
nämna,2
nämnande,1
nämnare,12
nämnaren,2
nämnarna,1
nämnas,27
nämnd,1
nämnda,16
nämnden,1
nämndens,1
nämnder,2
nämnderna,1
nämns,1
nämnt,1
nämnts,7
nämnvärd,1
när,187
nära,48
näraliggande,3
närbeläget,1
närbesläktade,2
närbilder,1
närgånget,1
närhet,7
närheten,3
näring,3
närings-,3
näringsbehovet,1
näringsfysiologiska,1
näringsgren,1
näringsgrenar,5
näringsliv,23
näringslivet,8
näringslivets,9
näringslära,1
näringsläran,1
näringsmässigt,4
näringsregler,1
näringsvärde,1
näringsämnen,1
näringsämnenas,2
näringsämnesgrupperna,1
närliggande,13
närma,1
närmande,2
närmanden,1
närmare,21
närmast,24
närmaste,16
närmevärde,1
närmevärden,2
närmevärdesberäkning,1
närsam,1
närsamhället,6
närsamhällets,3
närstående,2
närvara,3
närvarande,1
närvaro,3
närvaro;,1
näs-,1
nästa,10
nästkommande,1
nå,22
någen,1
någon,169
någonting,3
någorlunda,7
något,226
några,215
nålar,1
når,5
nås,6
nått,9
nöd,2
nöden,1
nödig,4
nödiga,1
nödsituationer,1
nödvändig,28
nödvändiga,35
nödvändigaste,1
nödvändighet,6
nödvändigheten,6
nödvändigt,46
nödvändigtvis,3
nödår,1
nöja,4
nöjer,1
nöjet,1
nöta,1
nötas,1
nötning,1
o,31
o-f2,1
o0,1
o01kgt,1
oassetssaseasesrlpesesnersk,1
oavkortad,1
oavlåtlig,1
oavsett,8
ob-,1
obarmhärtige,1
obefintliga,1
obegränsat,1
obehöriga,1
obekanta,6
oberoende,6
oberättigad,2
oberördhet,1
obestridligt,1
obestämd,4
obetydlig,2
objekt,9
objektiv,12
objektiva,1
objektiven,2
objektivitet,5
objektivitetskravet,1
objektivt,7
objektsformer,2
objektspronomen,1
obligationer,3
obligationsräkning,1
obligatorisk,9
obligatoriska,32
obligatoriskt,6
observation,2
observationer,2
observationsklass,6
observationsklasserna,3
observationsklassernas,1
observationsundervisning,5
observera,8
observerar,1
observeras,17
ocd,1
och,9947
och-,1
ocheller,7
ochsamhällets,1
ock,2
också,337
od,2
odifferentierad,1
odla,7
odlad,1
odlade,1
odlas,1
odling,2
odlingsbetingelser,1
odlingsteknik,1
odlingstekniska,3
oe,1
oeftergivligt,1
oegentliga,1
oegentligt,1
oeh,2
oenighet,2
of,5
ofelbarhetsposition,1
offentliga,2
offert,3
offerter,3
offerters,1
officiella,1
officiellt,1
ofruktbart,1
ofrånkomlig,1
ofrånkomliga,1
ofrånkomligen,1
ofrånkomlighet,1
ofrånkomligt,1
ofta,209
oftare,1
oftast,17
ofullständig,1
ofullständiga,1
oförbehållsamt,1
oförberedd,1
oförberett,1
oförenliga,1
oförhindrade,1
oförmedlat,1
oförmåga,2
oförmögna,1
oförrätter,1
oförsynt,1
oförändrade,1
ogifta,1
ogillar,1
ogräset,1
ogynnsam,1
ogynnsamma,2
ogynnsamt,1
ohämmat,1
ojmoonmstse,1
ojämn,4
ok,2
oklanderligt,1
oklar,1
okomplicerade,3
okomplicerat,1
okoncentrerade,2
okoncentrerat,1
okontrollerad,1
okränkbarhet,1
okänd,1
okända,4
olag,1
olaus,1
olika,898
olikartade,5
olikartat,2
olikhet,2
olikheter,12
oliktänkande,3
oljefärger,2
oljekritor,1
oljor,1
olovlig,1
olsson,2
olust,2
olyckfall,1
olyckliga,1
olyckor,2
olycksfall,24
olycksfallsrisker,7
olycksfallsriskerna,2
olycksfallsvård,2
olyckstillbud,2
olydnad,1
olägenhet,1
olägenheter,2
olämplig,5
olämpliga,1
olämpligheten,1
olämpligt,4
olösta,1
om,1542
om220,1
omarbeta,1
omarbetningen,1
ombud,1
omdanats,1
omdaning,4
omdisponering,1
omdöme,13
omdömen,7
omdömesförmåga,3
omdömesförmågan,1
omdömesgillt,1
omdömet,2
omedelbar,13
omedelbara,10
omedelbart,11
omedveten,1
omedvetet,1
omfaltning,1
omfatfa,1
omfatiande,1
omfatta,59
omfattande,44
omfattar,19
omfattning,44
omfattningen,2
omfång,5
omfånget,2
omfångssvårigheter,1
omger,1
omgivande,11
omgivning,4
omgivningar,3
omgivningen,22
omgruppering,1
omgång,1
omistlig,1
omistligt,1
omklädda,1
omklädnad,1
omklädnads-,1
omklädningsavdelningens,1
omklädningsrum,2
omkret,1
omkrets,11
omkrets-,3
omkretsen,1
omkretsoch,1
omkring,15
omläggning,1
ommöblering,1
omotiverade,2
omplaceras,1
omplacering,1
omplaceringar,1
ompröva,1
omprövas,2
omprövat,1
omprövning,1
omr,1
omräkning,2
område,47
område;,1
områden,89
områdena,2
områdes,1
området,19
omröstining,1
omscocnsiskväsrsvörirrese,1
omskolning,1
omskolningskurser,1
omskrivning,3
omskrivningar,1
omslagspapper,1
omsluta,1
omsluta-,1
omsorg,14
omsorgsfull,2
omsorgsfullt,11
omspänna,1
omspänner,1
omställning,1
omställningen,1
omställs,1
omständighet,1
omständigheten,1
omständigheter,16
omständigheterna,5
omsätta,3
omsättas,1
omsättningen,1
omtalar,1
omtalas,1
omtalats,1
omtanke,4
omtolkningar,1
omtvistade,1
omtyckt,2
omvandla,1
omvandling,1
omvandlingar,2
omvälvning,1
omvänt,3
omvänt;,2
omvärlden,10
omväxla,6
omväxlande,13
omväxling,12
omvårdnad,11
omättade,1
omöjliga,2
omöjligt,3
on,3
ona,1
onaturlig,2
onaturligt,1
once,1
one,4
onseneee,1
ont,1
ontossavisvvsernad,1
onödig,4
onödiga,2
onödigt,1
onödigtvis,3
oo,4
oombedd,1
oorganisk,3
oorganiska,1
opartiskt,1
operation,1
operationen,1
operationer,4
operationerna,2
opinioner,1
opinionsbildning,2
opinionsbildningen,1
opinionsbildningens,2
oppositionen,1
opraktisk,1
optik,4
optikens,1
optiker,1
optisk,1
optiska,3
ord,194
ord-,5
ord;,2
ordagrant,1
ordbeskrivningar,1
ordbildning,6
ordbok,1
ordbyggnadsövningar,1
ordböcker,13
ordböcoch,1
orden,10
ordens,10
ordentliga,1
ordentlighet,5
ordentligt,4
order,1
orderbekräftelse,1
ordererkännande,1
ordet,7
ordf,1
ordfamilj,1
ordfamiljer,2
ordföljd,3
ordföljden,3
ordförande,3
ordföranden,1
ordförandens,1
ordförklaringar,15
ordförråd,36
ordförrådet,20
ordförståelsen,2
ordförteckning,1
ordförteckningar,4
ordgrupper,1
ordinarie,3
ordination,1
ordinär,1
ordklasser,6
ordklasserna,1
ordkunskap,5
ordkunskapen,2
ordkännedom,1
ordlista,21
ordlistan,1
ordlistor,7
ordmaterial,3
ordmaterialet,1
ordmålning,1
ordna,21
ordnad,2
ordnade,3
ordnande,1
ordnar,5
ordnas,20
ordnat,4
ordnats,3
ordning,52
ordningen,9
ordnings-,1
ordningsfrågor,2
ordningsföljd,4
ordningsföljden,1
ordningsföreskrifter,4
ordningsföreskrifterna,1
ordningsföreskrifternas,1
ordningskraven,1
ordningsmakt,1
ordningsmän,2
ordningsregel,1
ordningsregler,8
ordningstal,3
ordningstal;,2
ordoch,2
ordpar,1
ords,6
ordsamlingsövningar,3
ordserier,3
ordstudierna,1
ordstudium,1
ordv,1
ordval,4
ordvalsfel,1
orealistisk,1
oregelbunden,4
oregelbundna,7
oregelmässig,1
oregelmässigt,1
oreverb,1
organ,12
organen,1
organisalion,1
organisalioner,1
organisation,36
organisationen,8
organisationer,18
organisationernas,1
organisationers,2
organisations-,2
organisationsform,1
organisationsfrågor,1
organisationsförmåga,2
organisationsliv,3
organisatoriska,6
organisatoriskt,1
organisera,5
organiserad,10
organiserandet,1
organiserar,4
organiseras,11
organiserat,2
organisk,2
organiska,7
organiskt,4
organismen,1
organismernas,3
orgelharmonium,1
orienieras,1
orienleringsämnen,1
orienleringsämnena,1
oriente,1
oriente*****,1
orienten,3
orientera,13
orienterad,1
orienterade,2
orienterande,17
orienterar,2
orienteras,12
orientering,192
orientering;,1
orienteringar,1
orienteringen,20
orienteringens,1
orienterings-,2
orienteringsbehovet,1
orienteringsstoff,1
orienteringsämhena,1
orienteringsämne,3
orienteringsämnen,19
orienteringsämnena,33
orienteringsämnenas,2
orienteringsämnes,1
orienteringsövningar,4
original,1
originalspråken,1
originalspråket,1
originalupplaga,1
origram,1
origramskrivning;,1
orikigt,1
oriktig,5
oriktigt,4
orimligt,1
oriolika,1
orkar,1
orkesterinstrument,2
orkesterinstrumenten,1
orkesterns,2
orkesterspelning,1
ornel,1
oro,3
oroande,1
oroliga,1
orosstiftare,1
orostendenser,1
orsak,3
orsaka,1
orsaken,4
orsaker,15
orsakerna,10
orsaksfaktorer,1
orsakssammanhang,4
orsakssammanhangen,1
ort,1
ortatt,1
orten,8
ortens,14
orter,4
ortnamn,3
ortografisk,1
osa,1
osaklig,1
osby,1
osckabvoctsöddebän,1
osistovenocss,1
osjälviskt,1
osjälvständiga,1
oskolade,1
oskönt,1
osorterat,1
oss,14
ostörda,1
ostört,2
osv,41
osäker,1
osäkerhet,5
osäkerheten,1
osäkerhets-,1
osäkerhetskänsla,1
osäkerhetskänslor,2
osäkra,1
osökt,6
osökta,1
otidsenliga,1
otillfredsställande,2
otillfredsställda,2
otillförlitlighet,1
otillräckligt,2
otillåten,1
otjänlig,1
otrivsamhet,1
otrivsel,1
otvungna,1
otydlig,1
otydligt,1
otympligheter,1
otåligt,1
oumbärlig,2
oumbärliga,2
oumbärligt,1
oundgängliga,3
oundvikliga,1
outvecklat,1
ovan,38
ovanan,1
ovanlig,1
ovanligt,4
ovannämnda,5
ovanor?,1
ovanstående,7
ovarsamhet,1
ovederhäftiga,1
ovidkommande,2
ovillkorligen,1
oväntade,1
ovärdigt,1
oväsentliga,1
oväsentligt,2
ovårdat,11
owvisssnögenessket,1
oxidation,1
oxider,5
oxidering,2
oxideringsmetoder,1
oändliga,1
oömma,1
oömt,1
oövade,1
p,1
p-klass,1
pa,1
page,33
pajas,1
paketinslagning,1
palestina,3
palettens,1
pampas,1
pantomim,1
papiermaché,1
papp,9
pappark,1
papper,17
papperet,2
pappers-,1
pappersarbete,1
pappersbunten,1
pappersformat,2
pappersformaten,1
pappersfrigöraren,3
pappersinsättningen,1
pappersledaren,1
pappersmassa,4
pappersmosaik,1
papperssorter,1
pappmodeller,1
pappoch,1
par,16
parade,1
paradoxalt,1
parafokalt,1
paragraf,1
parallell,1
parallella,6
parallellavdelningar,1
paralleller,1
parallellexemplar,1
parallellklasser,2
parallellkoppling,2
parallellogrammer,4
parallellperspektiv,7
parallellt,5
parentes,7
parenteser,2
pares,1
pari,1
paris,1
parken,1
parlamentariska,1
parter,4
parterna,1
parternas,1
parti-,7
particip,1
partiellt,3
partier,8
partierna,1
partiernas,1
partiet,1
partihandelns,1
partiköp,1
partitiv,1
partitur,1
parvis,1
pass,3
passa,2
passande,1
passar,14
passare,8
passas,2
passform,1
passiv,4
passiva,4
passivitet,2
passivt,1
passivum,1
passiv»,1
passé,1
pastaform,1
pastell-,1
patient,1
patos,1
paulodistriktet,1
paulus,8
paulusord,2
pauser,5
pe,1
pedagog,1
pedagogik,1
pedagogisk,6
pedagogiska,11
pedagogiskt,6
pedanteri,1
peka,5
pekar,1
pekfingrarnas,1
pekfingret,1
pel,1
pen,1
pendelkraft,1
pendlingarna,1
pengar,13
pengar-slantar-mynt,1
penna,2
pennalism,1
pennan,2
pennhållning,2
penningar,1
penninghushållning,1
penningmarknad,1
penningväsendet,2
pennor,1
pens,1
penseln,1
penselvården,1
pensionärshem,1
penslar,2
penslarna,1
pentatonisk,1
people,1
pepeeeeeeeppeee,1
per,11
per-,1
perfekt,2
periferiskt,1
period,12
perioden,3
periodens,6
perioder,13
periodindelas,1
periodiska,4
periodläsning,10
periodläsningen,1
periodvis,2
permanent,1
permanenta,3
persisk,1
person,11
personakter,1
personal,6
personalen,4
personalfrågor,3
personalhandböcker,1
personalinstruktioner,1
personalkategorier,2
personaltidningar,1
personer,23
personerna,1
personfrågor,1
personhistoriskt,1
personkaraktäristiken,1
personlig,39
personliga,74
personligen,4
personlighet,3
personligheten,4
personligheter,5
personligheterna,2
personlighetsfaktorer,1
personlighetsfostran,1
personlighetsfostrande,2
personlighetsfostrans,1
personlighetsoch,1
personlighetstyp,1
personlighetsutveckling,4
personlighetsutvecklingen,2
personligt,24
personskildringar,1
perspektiv,4
perspektiv-,1
perspektivet,5
perspektiviska,2
pertstteteseeet,1
petri,2
pg,1
ph-skalan,1
piano,2
pie,1
pigment,1
pincetter,1
pingst,1
pingstdagen,1
pinktlighet,1
pjäser,9
placera,3
placerade,4
placeras,16
placerats,1
placering,16
placeringen,7
plagg,4
plaggets,1
plakatmålning,1
plan,20
plan-,3
plana,3
planer,1
planera,17
planerad,3
planerade,8
planerar,5
planeras,23
planerat,1
planering,78
planeringen,29
planeringhs,1
planerings-,1
planeringsarbetet,1
planeringsdagar,10
planeringsdagarna,1
planeringsfrågor,1
planet,1
plangeometrisk,1
plangeometriska,2
planimetri,1
planimetrikursen,1
planimetriska,9
planimetriskt,1
planing,2
plankton,1
planlagda,1
planlägga,4
planläggas,1
planlägger,1
planläggning,19
planläggningen,7
planläggs,1
planlösning,2
planlöst,1
planmässig,4
planmässiga,2
planmässighet,2
planmässigt,3
planoch,1
planschen,2
planscher,21
planscher;,1
planschställning,2
planschverk;,1
planskisser,1
plantering,3
planteringar,1
planteringslådor,2
plast,2
plastarbeten,2
plastelina,1
plastellin,1
plaster,1
plastisk,5
plastiskt,2
plastisolerade,1
plastmantlade,1
plastmaterial,1
plastpåsar,1
plats,43
platsackvirerande,1
platsackvisition,1
platsansökningar,2
platser,8
platser;,1
platt,1
plattborr,1
plattor,2
played;,1
plays;,1
please?,1
plikten,1
plikter,3
plocka,1
plockande,1
